date,action,asset,entry_price,exit_price,shares,notional,leverage,vix,pnl,equity_before,vix_chg_pct,smh_ret_pct,dd_pct
2025-05-05,ENTER_SHORT,SOXL,13.00510025024414,,28367.503512884996,368922.2270342222,1.5,23.63999938964844,0.0,245948.15135614813,4.232800139132187,-0.6483168486209223,
2025-05-05,EXIT_SHORT,SOXL,13.00510025024414,13.00510025024414,28367.503512884996,,,,0.0,245948.15135614813,,,
2025-05-06,ENTER_SHORT,SOXL,12.596510887145996,,28647.311852015126,360856.17563137505,1.5,24.760000228881836,0.0,240570.78375425003,4.737736328892739,-0.9282656438385106,
2025-05-06,EXIT_SHORT,SOXL,12.596510887145996,12.596510887145996,28647.311852015126,,,,0.0,240570.78375425003,,,
2025-05-21,ENTER_SHORT,SOXL,16.941509246826172,,18266.67457758263,309465.0362648807,1.0,20.8700008392334,0.0,309465.0362648807,15.36761007847649,-1.6575640890017618,
2025-05-21,EXIT_SHORT,SOXL,16.941509246826172,16.941509246826172,18266.67457758263,,,,0.0,309465.0362648807,,,
2025-05-23,ENTER_SHORT,SOXL,15.675878524780272,,28585.661840967656,448105.36256945576,1.5,22.290000915527344,0.0,298736.90837963717,9.911243396581494,-1.3994420562939647,
2025-05-23,EXIT_SHORT,SOXL,15.675878524780272,15.675878524780272,28585.661840967656,,,,0.0,298736.90837963717,,,
2025-06-13,STOP_LOSS_LONG,SMH,187.2473602294922,256.19281005859375,2670.347976525284,,,,184108.34244176684,350780.21227460867,,,-2.34087325827571
2025-06-13,ENTER_LONG,SMH,256.19281005859375,,4107.61190598263,1052340.636823826,3.0,20.81999969482422,0.0,350780.21227460867,,,
2025-06-13,ENTER_SHORT,SOXL,19.971050262451172,,17564.434902761855,350780.21227460867,1.0,20.81999969482422,0.0,350780.21227460867,15.538286159444613,-2.340873258275711,
2025-06-13,EXIT_SHORT,SOXL,19.971050262451172,19.971050262451172,17564.434902761855,,,,0.0,350780.21227460867,,,
2025-06-17,ENTER_SHORT,SOXL,21.346302032470703,,17315.257277876928,369616.7116234974,1.0,21.600000381469727,0.0,369616.7116234974,13.029825701676723,-0.6796289720717885,
2025-06-17,EXIT_SHORT,SOXL,21.346302032470703,21.346302032470703,17315.257277876928,,,,0.0,369616.7116234974,,,
2025-06-20,ENTER_SHORT,SOXL,21.13702392578125,,17230.970291116882,364211.43130776344,1.0,20.6200008392334,0.0,364211.43130776344,2.383324052292024,-0.8835072811883782,
2025-06-20,EXIT_SHORT,SOXL,21.13702392578125,21.13702392578125,17230.970291116882,,,,0.0,364211.43130776344,,,
2025-07-07,ENTER_SHORT,SOXL,24.96274757385254,,17787.326666713154,444020.5455948163,1.0,17.790000915527344,0.0,444020.5455948163,8.608069761920255,-1.3609744893377407,
2025-07-07,EXIT_SHORT,SOXL,24.96274757385254,24.96274757385254,17787.326666713154,,,,0.0,444020.5455948163,,,
2025-07-14,ENTER_SHORT,SOXL,26.4923038482666,,17619.759882709383,466788.03254623525,1.0,17.200000762939453,0.0,466788.03254623525,4.8780558720578515,-0.7547983495274857,
2025-07-14,EXIT_SHORT,SOXL,26.4923038482666,26.4923038482666,17619.759882709383,,,,0.0,466788.03254623525,,,
2025-07-31,STOP_LOSS_LONG,SMH,256.19281005859375,287.88421630859375,4107.61190598263,,,,130175.99762983232,480956.20990444097,,,-2.5248159822520457
2025-07-31,ENTER_LONG,SMH,287.88421630859375,,5011.975467827172,1442868.629713323,3.0,16.719999313354492,0.0,480956.20990444097,,,
2025-07-31,ENTER_SHORT,SOXL,24.97274398803711,,19259.245605322234,480956.20990444097,1.0,16.719999313354492,0.0,480956.20990444097,8.01033467562382,-2.524815982252049,
2025-07-31,EXIT_SHORT,SOXL,24.97274398803711,24.97274398803711,19259.245605322234,,,,0.0,480956.20990444097,,,
2025-08-01,ENTER_SHORT,SOXL,24.07300567626953,,18976.589044753488,456823.5357905849,1.0,20.3799991607666,0.0,456823.5357905849,21.889952139464608,-1.672548256777251,
2025-08-01,EXIT_SHORT,SOXL,24.07300567626953,24.07300567626953,18976.589044753488,,,,0.0,456823.5357905849,,,
2025-08-15,STOP_LOSS_LONG,SMH,287.88421630859375,294.73291015625,5011.975467827172,,,,34325.48555111201,515281.695455553,,,-2.076708576397402
2025-08-15,ENTER_LONG,SMH,294.73291015625,,5244.9015128549545,1545845.086366659,3.0,15.09000015258789,0.0,515281.695455553,,,
2025-08-19,STOP_LOSS_LONG,SMH,294.73291015625,289.9677429199219,5244.9015128549545,,,,-24992.832846824243,490288.86260872876,,,-2.017781381975706
2025-08-19,ENTER_LONG,SMH,289.9677429199219,,5072.517973947137,1470866.5878261863,3.0,15.56999969482422,0.0,490288.86260872876,,,
2025-08-19,ENTER_SHORT,SOXL,26.232378005981445,,18690.21796258556,490288.86260872876,1.0,15.56999969482422,0.0,490288.86260872876,3.8692457142232017,-2.017781381975703,
2025-08-19,EXIT_SHORT,SOXL,26.232378005981445,26.232378005981445,18690.21796258556,,,,0.0,490288.86260872876,,,
2025-08-21,ENTER_SHORT,SOXL,25.34263801574707,,18665.977811027835,473045.11887484527,1.0,16.600000381469727,0.0,473045.11887484527,5.799877791100583,-0.5191079394910814,
2025-08-21,EXIT_SHORT,SOXL,25.34263801574707,25.34263801574707,18665.977811027835,,,,0.0,473045.11887484527,,,
2025-08-29,STOP_LOSS_LONG,SMH,289.9677429199219,289.3895568847656,5072.517973947137,,,,-2932.8590556153094,487356.00355311343,,,-2.8740530884985844
2025-08-29,ENTER_LONG,SMH,289.3895568847656,,5052.248693416166,1462068.0106593403,3.0,15.359999656677246,0.0,487356.00355311343,,,
2025-08-29,ENTER_SHORT,SOXL,26.03243827819824,,18721.10473651892,487356.00355311343,1.0,15.359999656677246,0.0,487356.00355311343,6.44490181450581,-2.874053088498585,
2025-08-29,EXIT_SHORT,SOXL,26.03243827819824,26.03243827819824,18721.10473651892,,,,0.0,487356.00355311343,,,
2025-09-02,ENTER_SHORT,SOXL,25.242666244506836,,18546.63894921273,468166.616952348,1.0,17.170000076293945,0.0,468166.616952348,11.783857161935952,-1.3124824878776864,
2025-09-02,EXIT_SHORT,SOXL,25.242666244506836,25.242666244506836,18546.63894921273,,,,0.0,468166.616952348,,,
2025-10-07,ENTER_SHORT,SOXL,38.83000183105469,,18616.17781628416,722866.2186935535,1.0,17.239999771118164,0.0,722866.2186935535,5.314593080531016,-1.843438510550044,
2025-10-07,EXIT_SHORT,SOXL,38.83000183105469,38.83000183105469,18616.17781628416,,,,0.0,722866.2186935535,,,
2025-10-10,STOP_LOSS_LONG,SMH,289.3895568847656,324.330810546875,5052.248693416166,,,,176531.90316071492,663887.9067138283,,,-5.755912695428613
2025-10-10,ENTER_LONG,SMH,324.330810546875,,6140.840325293834,1991663.7201414849,3.0,21.65999984741211,0.0,663887.9067138283,,,
2025-10-10,ENTER_SHORT,SOXL,34.209999084472656,,19406.25327333481,663887.9067138283,1.0,21.65999984741211,0.0,663887.9067138283,31.83201123002275,-5.755912695428611,
2025-10-10,EXIT_SHORT,SOXL,34.209999084472656,34.209999084472656,19406.25327333481,,,,0.0,663887.9067138283,,,
2025-10-14,ENTER_SHORT,SOXL,36.630001068115234,,19487.90084297488,713841.8286934936,1.0,20.809999465942383,0.0,713841.8286934936,9.353645376092956,-1.8395814745809203,
2025-10-14,EXIT_SHORT,SOXL,36.630001068115234,36.630001068115234,19487.90084297488,,,,0.0,713841.8286934936,,,
2025-10-22,ENTER_SHORT,SOXL,38.38999938964844,,19407.73381671384,745062.8893781037,1.0,18.600000381469727,0.0,745062.8893781037,4.085056004214738,-1.9403366687671952,
2025-10-22,EXIT_SHORT,SOXL,38.38999938964844,38.38999938964844,19407.73381671384,,,,0.0,745062.8893781037,,,
2025-11-04,STOP_LOSS_LONG,SMH,324.330810546875,351.665771484375,6140.840325293834,,,,167859.63041533175,831747.53712916,,,-3.6438115642470668
2025-11-04,ENTER_LONG,SMH,351.665771484375,,7095.494681939345,2495242.61138748,3.0,19.0,0.0,831747.53712916,,,
2025-11-04,ENTER_SHORT,SOXL,42.79999923706055,,19433.354017654965,831747.53712916,1.0,19.0,0.0,831747.53712916,10.658124144289749,-3.643811564247068,
2025-11-04,EXIT_SHORT,SOXL,42.79999923706055,42.79999923706055,19433.354017654965,,,,0.0,831747.53712916,,,
2025-11-06,STOP_LOSS_LONG,SMH,351.665771484375,350.0009460449219,7095.494681939345,,,,-11812.760051996982,819934.777077163,,,-2.3393597594595503
2025-11-06,ENTER_LONG,SMH,350.0009460449219,,7027.993378382977,2459804.331231489,3.0,19.5,0.0,819934.777077163,,,
2025-11-06,ENTER_SHORT,SOXL,43.0099983215332,,19063.81792781094,819934.777077163,1.0,19.5,0.0,819934.777077163,8.273180189796548,-2.339359759459547,
2025-11-06,EXIT_SHORT,SOXL,43.0099983215332,43.0099983215332,19063.81792781094,,,,0.0,819934.777077163,,,
2025-11-11,STOP_LOSS_LONG,SMH,350.0009460449219,349.9610595703125,7027.993378382977,,,,-280.32187944172824,819654.4551977213,,,-2.15725418720002
2025-11-11,ENTER_LONG,SMH,349.9610595703125,,7026.391360834021,2458963.3655931638,3.0,17.280000686645508,0.0,819654.4551977213,,,
2025-11-13,STOP_LOSS_LONG,SMH,349.9610595703125,343.7503967285156,7026.391360834021,,,,-43638.54773665443,776015.9074610668,,,-3.0123983661258795
2025-11-13,ENTER_LONG,SMH,343.7503967285156,,6772.494648847859,2328047.7223832007,3.0,20.0,0.0,776015.9074610668,,,
2025-11-13,ENTER_SHORT,SOXL,39.220001220703125,,19786.22853921356,776015.9074610668,1.0,20.0,0.0,776015.9074610668,14.22044396670561,-3.012398366125879,
2025-11-13,EXIT_SHORT,SOXL,39.220001220703125,39.220001220703125,19786.22853921356,,,,0.0,776015.9074610668,,,
2025-11-17,ENTER_SHORT,SOXL,36.84000015258789,,30354.192282856573,1118248.4483321183,1.5,22.3799991607666,0.0,745498.9655547456,12.859300286794827,-1.3566132232519679,
2025-11-17,EXIT_SHORT,SOXL,36.84000015258789,36.84000015258789,30354.192282856573,,,,0.0,745498.9655547456,,,
2025-11-18,STOP_LOSS_LONG,SMH,343.7503967285156,332.25616455078125,6772.494648847859,,,,-77844.62591632093,698171.2815447459,,,-2.0599368858151412
2025-11-18,ENTER_LONG,SMH,332.25616455078125,,6303.912667703467,2094513.8446342377,3.0,24.690000534057617,0.0,698171.2815447459,,,
2025-11-18,ENTER_SHORT,SOXL,34.349998474121094,,30487.83024273234,1047256.9223171188,1.5,24.690000534057617,0.0,698171.2815447459,10.321722340993556,-2.059936885815139,
2025-11-18,EXIT_SHORT,SOXL,34.349998474121094,34.349998474121094,30487.83024273234,,,,0.0,698171.2815447459,,,
2025-11-20,STOP_LOSS_LONG,SMH,332.25616455078125,324.091552734375,6303.912667703467,,,,-51468.99985632478,646702.2816884211,,,-4.2246092897466045
2025-11-20,ENTER_LONG,SMH,324.091552734375,,5986.2925420193615,1940106.8450652636,3.0,26.420000076293945,0.0,646702.2816884211,,,
2025-11-20,ENTER_SHORT,SOXL,30.809999465942383,,31485.019128446806,970053.4225326318,1.5,26.420000076293945,0.0,646702.2816884211,11.665258861714323,-4.224609289746606,
2025-11-20,EXIT_SHORT,SOXL,30.809999465942383,30.809999465942383,31485.019128446806,,,,0.0,646702.2816884211,,,
2025-12-12,STOP_LOSS_LONG,SMH,324.091552734375,353.02154541015625,5986.2925420193615,,,,173183.39939570404,819885.6810841252,,,-4.521557905597111
2025-12-12,ENTER_LONG,SMH,353.02154541015625,,6967.441719158063,2459657.0432523754,3.0,15.739999771118164,0.0,819885.6810841252,,,
2025-12-12,ENTER_SHORT,SOXL,41.709999084472656,,19656.813691692056,819885.6810841252,1.0,15.739999771118164,0.0,819885.6810841252,5.9932617291983625,-4.521557905597106,
2025-12-12,EXIT_SHORT,SOXL,41.709999084472656,41.709999084472656,19656.813691692056,,,,0.0,819885.6810841252,,,
2025-12-17,STOP_LOSS_LONG,SMH,353.02154541015625,338.18768310546875,6967.441719158063,,,,-103354.07107792587,716531.6100061993,,,-3.6085721713999366
2025-12-17,ENTER_LONG,SMH,338.18768310546875,,6356.21856561883,2149594.830018598,3.0,17.6200008392334,0.0,716531.6100061993,,,
2025-12-17,ENTER_SHORT,SOXL,36.0099983215332,,19898.129503042182,716531.6100061993,1.0,17.6200008392334,0.0,716531.6100061993,6.917483790429602,-3.6085721713999375,
2025-12-17,EXIT_SHORT,SOXL,36.0099983215332,36.0099983215332,19898.129503042182,,,,0.0,716531.6100061993,,,
2025-12-31,ENTER_SHORT,SOXL,42.029998779296875,,20366.448439722135,856001.803060134,1.0,14.949999809265137,0.0,856001.803060134,4.326586802930943,-0.8752835587103269,
2025-12-31,EXIT_SHORT,SOXL,42.029998779296875,42.029998779296875,20366.448439722135,,,,0.0,856001.803060134,,,
2026-01-07,ENTER_SHORT,SOXL,52.290000915527344,,19395.830264548622,1014207.9822906605,1.0,15.380000114440918,0.0,1014207.9822906605,4.2711872165486,-0.6707616057653465,
2026-01-07,EXIT_SHORT,SOXL,52.290000915527344,52.290000915527344,19395.830264548622,,,,0.0,1014207.9822906605,,,
2026-01-14,ENTER_SHORT,SOXL,55.380001068115234,,18695.81579580476,1035374.2987409533,1.0,16.75,0.0,1035374.2987409533,4.818526156577807,-0.812196430847123,
2026-01-14,EXIT_SHORT,SOXL,55.380001068115234,55.380001068115234,18695.81579580476,,,,0.0,1035374.2987409533,,,
2026-01-20,STOP_LOSS_LONG,SMH,338.18768310546875,390.3900146484375,6356.21856561883,,,,331809.42892200744,1048341.0389282068,,,-2.4975647828731447
2026-01-20,ENTER_LONG,SMH,390.3900146484375,,8056.105429891297,3145023.11678462,3.0,20.09000015258789,0.0,1048341.0389282068,,,
2026-01-20,ENTER_SHORT,SOXL,57.939998626708984,,18093.563406557383,1048341.0389282068,1.0,20.09000015258789,0.0,1048341.0389282068,26.67087381764075,-2.4975647828731407,
2026-01-20,EXIT_SHORT,SOXL,57.939998626708984,57.939998626708984,18093.563406557383,,,,0.0,1048341.0389282068,,,
2026-01-23,ENTER_SHORT,SOXL,61.599998474121094,,18287.09646088232,1126485.1140864561,1.0,16.09000015258789,0.0,1126485.1140864561,2.877236568970143,-0.6777247745121895,
2026-01-23,EXIT_SHORT,SOXL,61.599998474121094,61.599998474121094,18287.09646088232,,,,0.0,1126485.1140864561,,,
2026-01-30,STOP_LOSS_LONG,SMH,390.3900146484375,403.4599914550781,8056.105429891297,,,,105293.11112053086,1153634.1500487376,,,-3.3675028570029375
2026-01-30,ENTER_LONG,SMH,403.4599914550781,,8578.056123147357,3460902.450146213,3.0,17.440000534057617,0.0,1153634.1500487376,,,
2026-01-30,ENTER_SHORT,SOXL,61.790000915527344,,18670.240054306883,1153634.1500487376,1.0,17.440000534057617,0.0,1153634.1500487376,3.3175438455743667,-3.3675028570029353,
2026-01-30,EXIT_SHORT,SOXL,61.790000915527344,61.790000915527344,18670.240054306883,,,,0.0,1153634.1500487376,,,
