timestamp,day,action,signal,gap,mode,leverage,position_open,entry_price,current_price,bar_pnl,unrealized_pnl,day_pnl,day_total,capital,vix
2025-12-02 14:30:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,359.5050048828125,0.0,-85.47993264091379,0.0,-85.47993264091379,100000.0,16.59000015258789
2025-12-02 14:35:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,359.4700012207031,0.0,-100.07655058629537,0.0,-100.07655058629537,100000.0,16.59000015258789
2025-12-02 14:40:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,359.2200012207031,0.0,-204.32719941678008,0.0,-204.32719941678008,100000.0,16.59000015258789
2025-12-02 14:45:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,359.3949890136719,0.0,-131.35683559915321,0.0,-131.35683559915321,100000.0,16.59000015258789
2025-12-02 14:50:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,359.79998779296875,0.0,37.528706469860765,0.0,37.528706469860765,100000.0,16.59000015258789
2025-12-02 14:55:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,360.1700134277344,0.0,191.8303565027742,0.0,191.8303565027742,100000.0,16.59000015258789
2025-12-02 15:00:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,359.8699951171875,0.0,66.72194236062393,0.0,66.72194236062393,100000.0,16.59000015258789
2025-12-02 15:05:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,360.0799865722656,0.0,154.28892412363237,0.0,154.28892412363237,100000.0,16.59000015258789
2025-12-02 15:10:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,360.0,0.0,120.93431589796094,0.0,120.93431589796094,100000.0,16.59000015258789
2025-12-02 15:15:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,360.19000244140625,0.0,200.1658270818718,0.0,200.1658270818718,100000.0,16.59000015258789
2025-12-02 15:20:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,360.1199951171875,0.0,170.97259119110862,0.0,170.97259119110862,100000.0,16.59000015258789
2025-12-02 15:25:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,360.4599914550781,0.0,312.7519464914541,0.0,312.7519464914541,100000.0,16.59000015258789
2025-12-02 15:30:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,360.5299987792969,0.0,341.94518238221724,0.0,341.94518238221724,100000.0,16.59000015258789
2025-12-02 15:35:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,360.0899963378906,0.0,158.4630223678217,0.0,158.4630223678217,100000.0,16.59000015258789
2025-12-02 15:40:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,360.2200012207031,0.0,212.67539590515872,0.0,212.67539590515872,100000.0,16.59000015258789
2025-12-02 15:45:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,360.2799987792969,0.0,237.69453355173255,0.0,237.69453355173255,100000.0,16.59000015258789
2025-12-02 15:50:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,359.6700134277344,0.0,-16.670941158195184,0.0,-16.670941158195184,100000.0,16.59000015258789
2025-12-02 15:55:00-05:00,2025-12-02,HOLD,LONG,0.022295043407511088,LONG,1.5,True,359.7099914550781,359.55999755859375,0.0,-62.547844116434604,0.0,-62.547844116434604,100000.0,16.59000015258789
2025-12-03 09:30:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,358.1099853515625,0.0,-762.7009517723834,0.0,-762.7009517723834,99937.45215588357,16.079999923706055
2025-12-03 09:35:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,356.3800048828125,0.0,-1483.192737239111,0.0,-1483.192737239111,99937.45215588357,16.079999923706055
2025-12-03 09:40:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,356.69000244140625,0.0,-1354.086831989834,0.0,-1354.086831989834,99937.45215588357,16.079999923706055
2025-12-03 09:45:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,357.3999938964844,0.0,-1058.3938918811086,0.0,-1058.3938918811086,99937.45215588357,16.079999923706055
2025-12-03 09:50:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,357.6300048828125,0.0,-962.6003096932959,0.0,-962.6003096932959,99937.45215588357,16.079999923706055
2025-12-03 09:55:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,357.8800048828125,0.0,-858.4818241841328,0.0,-858.4818241841328,99937.45215588357,16.079999923706055
2025-12-03 10:00:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.05999755859375,0.0,49.42831910951355,0.0,49.42831910951355,99937.45215588357,16.079999923706055
2025-12-03 10:05:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,359.3599853515625,0.0,-242.1085242265682,0.0,-242.1085242265682,99937.45215588357,16.079999923706055
2025-12-03 10:10:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,358.95001220703125,0.0,-412.85165585866,0.0,-412.85165585866,99937.45215588357,16.079999923706055
2025-12-03 10:15:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,359.9649963378906,0.0,9.862786224989076,0.0,9.862786224989076,99937.45215588357,16.079999923706055
2025-12-03 10:20:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.5,0.0,232.67787038772553,0.0,232.67787038772553,99937.45215588357,16.079999923706055
2025-12-03 10:25:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.1400146484375,0.0,82.75335194704107,0.0,82.75335194704107,99937.45215588357,16.079999923706055
2025-12-03 10:30:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.0899963378906,0.0,478.3959710162227,0.0,478.3959710162227,99937.45215588357,16.079999923706055
2025-12-03 10:35:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.1684875488281,0.0,511.08551505059376,0.0,511.08551505059376,99937.45215588357,16.079999923706055
2025-12-03 10:40:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.6000061035156,0.0,690.8017485832555,0.0,690.8017485832555,99937.45215588357,16.079999923706055
2025-12-03 10:45:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.1700134277344,0.0,511.72100385375023,0.0,511.72100385375023,99937.45215588357,16.079999923706055
2025-12-03 10:50:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.3800048828125,0.0,182.7030309074974,0.0,182.7030309074974,99937.45215588357,16.079999923706055
2025-12-03 10:55:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.6585998535156,0.0,298.73057658781346,0.0,298.73057658781346,99937.45215588357,16.079999923706055
2025-12-03 11:00:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.465087890625,0.0,634.6118286081567,0.0,634.6118286081567,99937.45215588357,16.079999923706055
2025-12-03 11:05:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.26800537109375,0.0,136.05815275580937,0.0,136.05815275580937,99937.45215588357,16.079999923706055
2025-12-03 11:10:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,359.8800048828125,0.0,-25.533940110828677,0.0,-25.533940110828677,99937.45215588357,16.079999923706055
2025-12-03 11:15:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.6099853515625,0.0,278.48390331924696,0.0,278.48390331924696,99937.45215588357,16.079999923706055
2025-12-03 11:20:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.2699890136719,0.0,136.88428819991285,0.0,136.88428819991285,99937.45215588357,16.079999923706055
2025-12-03 11:25:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.3800048828125,0.0,182.7030309074974,0.0,182.7030309074974,99937.45215588357,16.079999923706055
2025-12-03 11:30:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.1700134277344,0.0,511.72100385375023,0.0,511.72100385375023,99937.45215588357,16.079999923706055
2025-12-03 11:35:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.2200012207031,0.0,532.5396170451576,0.0,532.5396170451576,99937.45215588357,16.079999923706055
2025-12-03 11:40:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.44000244140625,0.0,624.1643926842636,0.0,624.1643926842636,99937.45215588357,16.079999923706055
2025-12-03 11:45:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.1300048828125,0.0,495.0584874349865,0.0,495.0584874349865,99937.45215588357,16.079999923706055
2025-12-03 11:50:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.4700012207031,0.0,220.18416051766852,0.0,220.18416051766852,99937.45215588357,16.079999923706055
2025-12-03 11:55:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.19000244140625,0.0,103.57196513844845,0.0,103.57196513844845,99937.45215588357,16.079999923706055
2025-12-03 12:00:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.94000244140625,0.0,415.9274216659375,0.0,415.9274216659375,99937.45215588357,16.079999923706055
2025-12-03 12:05:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.239990234375,0.0,124.39057832985579,0.0,124.39057832985579,99937.45215588357,16.079999923706055
2025-12-03 12:10:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.8699951171875,0.0,386.7711953771167,0.0,386.7711953771167,99937.45215588357,16.079999923706055
2025-12-03 12:15:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.07000732421875,0.0,470.0710676948724,0.0,470.0710676948724,99937.45215588357,16.079999923706055
2025-12-03 12:20:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.82000732421875,0.0,782.4265242223615,0.0,782.4265242223615,99937.45215588357,16.079999923706055
2025-12-03 12:25:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.2539978027344,0.0,546.6983075794848,0.0,546.6983075794848,99937.45215588357,16.079999923706055
2025-12-03 12:30:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,360.9800109863281,0.0,432.58993808470126,0.0,432.58993808470126,99937.45215588357,16.079999923706055
2025-12-03 12:35:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.31500244140625,0.0,572.105149929682,0.0,572.105149929682,99937.45215588357,16.079999923706055
2025-12-03 12:40:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.489990234375,0.0,644.983005875671,0.0,644.983005875671,99937.45215588357,16.079999923706055
2025-12-03 12:45:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.75,0.0,753.2702979335407,0.0,753.2702979335407,99937.45215588357,16.079999923706055
2025-12-03 12:50:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.7349853515625,0.0,747.0170881104807,0.0,747.0170881104807,99937.45215588357,16.079999923706055
2025-12-03 12:55:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.7294006347656,0.0,744.6911990909277,0.0,744.6911990909277,99937.45215588357,16.079999923706055
2025-12-03 13:00:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.92999267578125,0.0,828.2325571538829,0.0,828.2325571538829,99937.45215588357,16.079999923706055
2025-12-03 13:05:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.0950012207031,0.0,896.9543163272282,0.0,896.9543163272282,99937.45215588357,16.079999923706055
2025-12-03 13:10:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.3599853515625,0.0,1007.3133018833881,0.0,1007.3133018833881,99937.45215588357,16.079999923706055
2025-12-03 13:15:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.0899963378906,0.0,894.869913052875,0.0,894.869913052875,99937.45215588357,16.079999923706055
2025-12-03 13:20:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,361.9599914550781,0.0,840.7262670239401,0.0,840.7262670239401,99937.45215588357,16.079999923706055
2025-12-03 13:25:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.05999755859375,0.0,882.3762031828178,0.0,882.3762031828178,99937.45215588357,16.079999923706055
2025-12-03 13:30:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.3922119140625,0.0,1020.7348254060538,0.0,1020.7348254060538,99937.45215588357,16.079999923706055
2025-12-03 13:35:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.5400085449219,0.0,1082.2882708797936,0.0,1082.2882708797936,99937.45215588357,16.079999923706055
2025-12-03 13:40:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,363.1025085449219,0.0,1316.5548632754105,0.0,1316.5548632754105,99937.45215588357,16.079999923706055
2025-12-03 13:45:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,363.0299987792969,0.0,1286.356435349413,0.0,1286.356435349413,99937.45215588357,16.079999923706055
2025-12-03 13:50:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.9700012207031,0.0,1261.3690156092987,0.0,1261.3690156092987,99937.45215588357,16.079999923706055
2025-12-03 13:55:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.6199951171875,0.0,1115.600593941258,0.0,1115.600593941258,99937.45215588357,16.079999923706055
2025-12-03 14:00:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.9100036621094,0.0,1236.3815958691848,0.0,1236.3815958691848,99937.45215588357,16.079999923706055
2025-12-03 14:05:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.80999755859375,0.0,1194.7316597103068,0.0,1194.7316597103068,99937.45215588357,16.079999923706055
2025-12-03 14:10:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,363.0400085449219,0.0,1290.5252418981197,0.0,1290.5252418981197,99937.45215588357,16.079999923706055
2025-12-03 14:15:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.8599853515625,0.0,1215.5502729017142,0.0,1215.5502729017142,99937.45215588357,16.079999923706055
2025-12-03 14:20:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.864990234375,0.0,1217.6346761760676,0.0,1217.6346761760676,99937.45215588357,16.079999923706055
2025-12-03 14:25:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.7099914550781,0.0,1153.0817235514291,0.0,1153.0817235514291,99937.45215588357,16.079999923706055
2025-12-03 14:30:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.9700012207031,0.0,1261.3690156092987,0.0,1261.3690156092987,99937.45215588357,16.079999923706055
2025-12-03 14:35:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.8999938964844,0.0,1232.212789320478,0.0,1232.212789320478,99937.45215588357,16.079999923706055
2025-12-03 14:40:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,363.1745910644531,0.0,1346.575354336524,0.0,1346.575354336524,99937.45215588357,16.079999923706055
2025-12-03 14:45:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,363.0205078125,0.0,1282.4036949937795,0.0,1282.4036949937795,99937.45215588357,16.079999923706055
2025-12-03 14:50:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,363.04998779296875,0.0,1294.6813386707634,0.0,1294.6813386707634,99937.45215588357,16.079999923706055
2025-12-03 14:55:00-05:00,2025-12-03,HOLD,LONG,0.004538606903445181,LONG,1.5,True,359.9413146972656,362.989990234375,0.0,1269.693918930649,0.0,1269.693918930649,99937.45215588357,16.079999923706055
