date,equity,smh,vix,long_shares,short_shares
2024-06-13,682987.80464389,265.2056579589844,11.9399995803833,5349.283758926606,0
2024-06-14,686598.3426351064,265.880615234375,12.65999984741211,5349.283758926606,0
2024-06-17,710967.2294270231,270.4361572265625,12.75,5349.283758926606,0
2024-06-18,733690.4213466945,274.6840515136719,12.300000190734863,5349.283758926606,0
2024-06-20,692066.6335919169,266.9028625488281,13.279999732971191,5349.283758926606,0
2024-06-21,658360.2992886923,262.9031066894531,13.199999809265137,8427.097925044736,0
2024-06-24,582165.1174333335,253.8614196777344,13.329999923706056,8427.097925044736,0
2024-06-25,626473.8868711218,259.8064880371094,12.84000015258789,7453.029428655165,0
2024-06-26,620112.382351772,258.95294189453125,12.550000190734863,7453.029428655165,0
2024-06-27,604947.9421031362,256.91827392578125,12.239999771118164,7453.029428655165,0
2024-06-28,618558.9097261094,258.7445068359375,12.4399995803833,7453.029428655165,0
2024-07-01,620852.2720225306,259.0522155761719,12.220000267028809,7453.029428655165,0
2024-07-02,640232.695959202,261.6525573730469,12.029999732971191,7453.029428655165,0
2024-07-03,684541.4653969905,267.5976257324219,12.09000015258789,7453.029428655165,0
2024-07-05,685280.9001709333,267.69683837890625,12.479999542236328,7453.029428655165,0
2024-07-08,718494.0539282383,272.1531677246094,12.369999885559082,7453.029428655165,0
2024-07-09,722932.2547107502,272.7486572265625,12.510000228881836,7453.029428655165,0
2024-07-10,770717.8005110394,279.16021728515625,12.850000381469728,7453.029428655165,0
2024-07-11,694897.1914067155,268.9870910644531,12.920000076293944,7453.029428655165,0
2024-07-12,725678.3234947554,272.3913879394531,12.460000038146973,9041.847176750684,0
2024-07-15,720114.0886217337,271.7760009765625,13.119999885559082,9041.847176750684,0
2024-07-16,719037.3891684964,271.65692138671875,13.1899995803833,9041.847176750684,0
2024-07-17,544133.7439403089,252.31312561035156,14.479999542236328,9041.847176750684,0
2024-07-18,553316.0129831239,253.6232147216797,15.93000030517578,7008.8889094775295,0
2024-07-19,501839.2446434339,246.2787170410156,16.520000457763672,7008.8889094775295,0
2024-07-22,559963.1698202731,255.786865234375,14.90999984741211,6113.064709848925,0
2024-07-23,542610.9498376823,252.9483184814453,14.720000267028809,6113.064709848925,0
2024-07-24,458398.1106487333,239.1724395751953,18.040000915527344,6113.064709848925,0
2024-07-25,433174.5538469576,234.78558349609375,18.459999084472656,5749.8026711971615,0
2024-07-26,454574.53047579865,238.5074462890625,16.389999389648438,5749.8026711971615,0
2024-07-29,444816.2021966251,236.8102874755859,16.600000381469727,5749.8026711971615,0
2024-07-30,392714.23053057195,227.7487640380859,17.690000534057617,5749.8026711971615,0
2024-07-31,482665.308365786,245.13735961914065,16.360000610351562,5172.992690290507,0
2024-08-01,400620.85180439136,229.27720642089844,18.59000015258789,5172.992690290507,0
2024-08-02,335171.66533794196,216.7915802001953,23.38999938964844,5241.962662467372,0
2024-08-05,311602.3503995426,211.70997619628903,38.56999969482422,4638.164430026697,0
2024-08-06,329789.30257773143,215.828857421875,27.709999084472656,4415.507799839872,0
2024-08-07,303538.8068663299,209.8837890625,27.850000381469727,4415.507799839872,0
2024-08-08,361413.1350379586,223.2229766845703,23.790000915527344,4338.669626017772,0
2024-08-09,361154.745335347,223.16342163085935,20.3700008392334,4338.669626017772,0
2024-08-12,370240.68854447163,225.25759887695312,20.709999084472656,4338.669626017772,0
2024-08-13,409986.2283497088,234.4183654785156,18.1200008392334,4338.669626017772,0
2024-08-14,410847.46115556924,234.6168670654297,16.190000534057617,4338.669626017772,0
2024-08-15,453822.57433064946,244.52200317382812,15.229999542236328,4338.669626017772,0
2024-08-16,455286.71644260344,244.8594665527344,14.800000190734863,4338.669626017772,0
2024-08-19,475224.03411874134,249.45472717285156,14.649999618530272,4338.669626017772,0
2024-08-20,461099.9220271827,246.19932556152344,15.880000114440918,4338.669626017772,0
2024-08-21,472166.6543477948,248.7500457763672,16.270000457763672,4338.669626017772,0
2024-08-22,436813.34226988524,240.60162353515625,17.549999237060547,4338.669626017772,0
2024-08-23,469085.19887594617,246.52685546875,15.859999656677246,5446.513650055136,0
2024-08-26,437624.3023559027,240.75051879882812,16.149999618530273,5446.513650055136,0
2024-08-27,450830.31188230985,243.1721954345703,15.43000030517578,5453.25058329261,0
2024-08-28,428531.5295670645,239.08311462402344,17.110000610351562,5453.25058329261,0
2024-08-29,412402.68556817295,236.12545776367188,15.649999618530272,5453.25058329261,0
2024-08-30,442441.24606647744,241.6338348388672,15.0,5453.25058329261,0
2024-09-03,343557.64362411335,223.50086975097656,20.719999313354492,5453.25058329261,0
2024-09-04,341086.11473940907,222.9649200439453,21.31999969482422,4611.494049310457,0
2024-09-05,339301.1451112832,222.57785034179688,19.899999618530273,4611.494049310457,0
2024-09-06,296919.040736066,213.38731384277344,22.3799991607666,4611.494049310457,0
2024-09-09,317054.23761774227,218.2108459472656,19.450000762939453,4174.367754891557,0
2024-09-10,325671.8330868364,220.27525329589844,19.079999923706055,4174.367754891557,0
2024-09-11,373151.25346351427,231.6492919921875,17.690000534057617,4174.367754891557,0
2024-09-12,375222.76817488787,232.14553833007812,17.06999969482422,4174.367754891557,0
2024-09-13,387693.3861028007,235.13296508789065,16.559999465942383,4174.367754891557,0
2024-09-16,374808.49071093183,232.0462951660156,17.139999389648438,4174.367754891557,0
2024-09-17,374477.0177831297,231.9668884277344,17.610000610351562,4174.367754891557,0
2024-09-18,363456.4346748596,229.3268280029297,18.229999542236328,4174.367754891557,0
2024-09-19,405011.3178813451,239.28160095214844,16.329999923706055,4174.367754891557,0
2024-09-20,391794.9495616741,236.1155242919922,16.149999618530273,4174.367754891557,0
2024-09-23,396145.18141219637,237.15765380859375,15.890000343322754,4174.367754891557,0
2024-09-24,414581.80247417535,241.57427978515625,15.390000343322754,4174.367754891557,0
2024-09-25,423447.93894332414,243.69822692871097,15.40999984741211,4174.367754891557,0
2024-09-26,452780.7452219514,250.72511291503903,15.369999885559082,4174.367754891557,0
2024-09-27,432562.6801083245,245.88172912597656,16.959999084472656,4174.367754891557,0
2024-09-30,423075.0637474448,243.60890197753903,16.729999542236328,4174.367754891557,0
2024-10-01,395855.2381440649,237.08819580078125,19.260000228881836,4174.367754891557,0
2024-10-02,412956.7582123752,240.50238037109375,18.899999618530273,5008.961793399761,0
2024-10-03,424042.9535732584,242.7156524658203,20.489999771118164,5008.961793399761,0
2024-10-04,440299.45591714507,245.9611358642578,19.209999084472656,5008.961793399761,0
2024-10-07,442287.95321601717,246.35812377929688,22.63999938964844,5008.961793399761,0
2024-10-08,463664.92973209644,250.62586975097656,21.420000076293945,5008.961793399761,0
2024-10-09,476739.69882254314,253.23614501953125,20.86000061035156,5008.961793399761,0
2024-10-10,474253.94344524306,252.73988342285156,20.93000030517578,5008.961793399761,0
2024-10-11,484395.60832146386,254.76458740234375,20.459999084472656,5008.961793399761,0
2024-10-14,507214.449831325,259.3201904296875,19.700000762939453,5008.961793399761,0
2024-10-15,437018.2863341578,245.3060760498047,20.63999938964844,5008.961793399761,0
2024-10-16,437866.9941132938,245.46487426757812,19.579999923706055,5344.567407846387,0
2024-10-17,460464.0528058101,249.6929168701172,19.11000061035156,5344.567407846387,0
2024-10-18,460092.66669778805,249.62342834472656,18.030000686645508,5344.567407846387,0
2024-10-21,467147.69792417955,250.94346618652344,18.3700008392334,5344.567407846387,0
2024-10-22,461047.554694896,249.80209350585935,18.200000762939453,5344.567407846387,0
2024-10-23,446831.4751273947,247.1421813964844,19.239999771118164,5344.567407846387,0
2024-10-24,452401.2881282047,248.184326171875,19.079999923706055,5344.567407846387,0
2024-10-25,467784.28992225154,251.0625762939453,20.329999923706055,5344.567407846387,0
2024-10-28,458501.4313574879,249.32569885253903,19.799999237060547,5344.567407846387,0
2024-10-29,488790.0317228412,254.9928741455078,19.34000015258789,5344.567407846387,0
2024-10-30,455689.9390267765,248.79965209960935,20.350000381469727,5344.567407846387,0
2024-10-31,406608.98773507023,239.86717224121097,23.15999984741211,5494.661288887213,0
2024-11-01,422104.1909150808,242.9141540527344,21.8799991607666,5085.42687107909,0
2024-11-04,419681.52074384724,242.4377593994141,21.979999542236328,5085.42687107909,0
2024-11-05,440072.50261267176,246.44744873046875,20.489999771118164,5085.42687107909,0
2024-11-06,472879.77580557007,252.898681640625,16.270000457763672,5085.42687107909,0
2024-11-07,504223.4057849325,259.0621032714844,15.199999809265137,5085.42687107909,0
2024-11-08,495744.0213868872,257.39471435546875,14.9399995803833,5085.42687107909,0
2024-11-11,466419.322015614,251.6282958984375,14.970000267028809,5085.42687107909,0
2024-11-12,456434.36318469583,249.9708251953125,14.710000038146973,6024.214371990103,0
2024-11-13,431143.0684172306,245.7725524902344,14.020000457763672,6024.214371990103,0
2024-11-14,434431.4018634158,246.3184051513672,14.3100004196167,6024.214371990103,0
2024-11-15,385224.06060758873,238.150146484375,16.139999389648438,6024.214371990103,0
2024-11-18,392882.012057073,239.7282257080078,15.579999923706056,4852.704056172351,0
2024-11-19,405597.035592439,242.34841918945312,16.350000381469727,4852.704056172351,0
2024-11-20,397698.2852905579,240.72071838378903,17.15999984741211,4852.704056172351,0
2024-11-21,414844.39275123936,244.2540283203125,16.8700008392334,4852.704056172351,0
2024-11-22,407716.2432048605,242.78512573242188,15.239999771118164,4852.704056172351,0
2024-11-25,403092.6386718479,241.83233642578125,14.600000381469728,4852.704056172351,0
2024-11-26,392304.08000204334,239.609130859375,14.100000381469728,4852.704056172351,0
2024-11-27,377036.3813013865,236.46290588378903,14.100000381469728,4852.704056172351,0
2024-11-29,395723.6902730721,240.31381225585935,13.510000228881836,4852.704056172351,0
2024-12-02,423369.20526007435,246.0107421875,13.34000015258789,4852.704056172351,0
2024-12-03,426018.21477560134,246.55662536621097,13.300000190734863,4852.704056172351,0
2024-12-04,446294.92945660284,250.7350616455078,13.449999809265137,4852.704056172351,0
2024-12-05,425440.2827205715,246.43753051757812,13.539999961853027,4852.704056172351,0
2024-12-06,426933.28003326384,246.7451934814453,12.770000457763672,4852.704056172351,0
2024-12-09,414699.92824907886,244.22425842285156,14.1899995803833,4852.704056172351,0
2024-12-10,384887.00145134336,238.0806884765625,14.18000030517578,4852.704056172351,0
2024-12-11,415496.75293392094,243.9066467285156,13.579999923706056,5254.0286350860715,0
2024-12-12,403085.93816214474,241.54449462890625,13.920000076293944,5254.0286350860715,0
2024-12-13,434999.49621961877,247.6186065673828,13.8100004196167,5254.0286350860715,0
2024-12-16,454606.38048427424,251.3503875732422,14.6899995803833,5254.0286350860715,0
2024-12-17,437450.3767952293,248.0850830078125,15.869999885559082,5254.0286350860715,0
2024-12-18,395889.8686692656,240.17486572265625,27.6200008392334,5254.0286350860715,0
2024-12-19,380577.1017761953,237.07826232910156,24.09000015258789,4945.020381022164,0
2024-12-20,399423.50284687255,240.8894500732422,18.36000061035156,4945.020381022164,0
2024-12-23,436795.39477581746,248.44692993164065,16.780000686645508,4945.020381022164,0
2024-12-24,447394.1845679968,250.5902557373047,14.270000457763672,4945.020381022164,0
2024-12-26,445225.1544796049,250.1516265869141,14.729999542236328,4945.020381022164,0
2024-12-27,432753.0428337931,247.6294708251953,15.949999809265137,4945.020381022164,0
2024-12-30,414316.0607173917,243.9010772705078,17.399999618530273,4945.020381022164,0
2024-12-31,402041.11304642743,241.41879272460935,17.350000381469727,4945.020381022164,0
2025-01-02,414956.9002269134,244.0306701660156,17.93000030517578,4945.020381022164,0
2025-01-03,449908.4213861737,251.09869384765625,16.1299991607666,4945.020381022164,0
2025-01-06,491071.2491208273,259.42279052734375,16.040000915527344,4945.020381022164,0
2025-01-07,460556.40785328636,253.25196838378903,17.81999969482422,4945.020381022164,0
2025-01-08,450712.2216824199,251.4475860595703,17.700000762939453,5455.709712257863,0
2025-01-10,423246.366192838,246.4132537841797,19.540000915527344,5455.709712257863,0
2025-01-13,410198.64493303193,243.88113403320312,19.190000534057617,5152.884753880208,0
2025-01-14,414308.2309228857,244.6786651611328,18.709999084472656,5152.884753880208,0
2025-01-15,443948.16875354707,250.43077087402344,16.1200008392334,5152.884753880208,0
2025-01-16,449495.9172042349,251.5074005126953,16.600000381469727,5152.884753880208,0
2025-01-17,480111.84927393915,257.44891357421875,15.970000267028809,5152.884753880208,0
2025-01-21,501378.66388667125,261.5760803222656,15.0600004196167,5152.884753880208,0
2025-01-22,525933.178741999,266.3412780761719,15.100000381469728,5152.884753880208,0
2025-01-23,524289.2499939196,266.0222473144531,15.020000457763672,5152.884753880208,0
2025-01-24,496960.9395400295,260.71875,14.850000381469728,5152.884753880208,0
2025-01-27,364839.7981938892,235.0785217285156,17.899999618530273,5152.884753880208,0
2025-01-28,386376.5179432579,239.70413208007812,16.40999984741211,4655.973614831949,0
2025-01-29,382106.31606805813,238.7869873046875,16.559999465942383,4655.973614831949,0
2025-01-30,408284.58739484695,244.4095001220703,15.84000015258789,4655.973614831949,0
2025-01-31,401090.1931065234,242.8643035888672,16.43000030517578,4655.973614831949,0
2025-02-03,378625.2056683825,238.0393218994141,18.6200008392334,4655.973614831949,0
2025-02-04,391110.9247073631,240.72097778320312,17.209999084472656,4655.973614831949,0
2025-02-05,417428.37224740034,246.37338256835935,15.770000457763672,4655.973614831949,0
2025-02-06,423044.65462919534,247.5796356201172,15.5,4655.973614831949,0
2025-02-07,407495.495919323,244.24002075195312,16.540000915527344,4655.973614831949,0
2025-02-10,428939.3604820067,248.84568786621097,15.8100004196167,4655.973614831949,0
2025-02-11,430099.73061523185,249.09490966796875,16.020000457763672,4655.973614831949,0
2025-02-12,423787.2829891172,247.7391357421875,15.890000343322754,4655.973614831949,0
2025-02-13,439614.8651700059,251.1385498046875,15.100000381469728,4655.973614831949,0
2025-02-14,442678.3048408975,251.7965087890625,14.770000457763672,4655.973614831949,0
2025-02-18,459573.4730128458,255.4252166748047,15.350000381469728,4655.973614831949,0
2025-02-19,464772.01362133725,256.541748046875,15.270000457763672,4655.973614831949,0
2025-02-20,466907.04351441783,257.00030517578125,15.65999984741211,4655.973614831949,0
2025-02-21,430656.7906908223,249.2145538330078,18.209999084472656,4655.973614831949,0
2025-02-24,396702.36621590063,242.6649169921875,18.979999542236328,5184.169031067835,0
2025-02-25,371425.6765961041,237.51095581054688,19.43000030517578,4904.322855561429,0
2025-02-26,397476.1985413478,243.06369018554688,19.100000381469727,4691.476340473015,0
2025-02-27,327181.93927193625,228.08029174804688,21.1299991607666,4691.476340473015,0
2025-02-28,344256.8322991546,232.04795837402344,19.6299991607666,4303.510006467774,0
2025-03-03,302384.8803171271,222.3182373046875,22.780000686645508,4303.510006467774,0
2025-03-04,311415.3036142204,224.5313415527344,23.510000228881836,4080.432860342107,0
2025-03-05,328377.90260062506,228.6884002685547,21.93000030517578,4080.432860342107,0
2025-03-06,289245.94378829264,219.09825134277344,24.8700008392334,4080.432860342107,0
2025-03-07,310210.96336152713,224.39178466796875,23.3700008392334,3960.49638026241,0
2025-03-10,268517.8191401471,213.86453247070312,27.86000061035156,3960.49638026241,0
2025-03-11,267353.7868402929,213.5554962158203,26.920000076293945,3766.6528812148526,0
2025-03-12,291010.1440477726,219.83596801757812,24.229999542236328,3766.6528812148526,0
2025-03-13,287367.80864370114,218.8689727783203,24.65999984741211,3766.6528812148526,0
2025-03-14,313727.71176303783,225.86720275878903,21.770000457763672,3766.6528812148526,0
2025-03-17,322702.0772131309,228.24978637695312,20.510000228881836,3766.6528812148526,0
2025-03-18,309409.47551236174,224.72076416015625,21.700000762939453,3766.6528812148526,0
2025-03-19,316881.85823929816,226.70458984375,19.899999618530273,3766.6528812148526,0
2025-03-20,315530.0565460887,226.345703125,19.799999237060547,3766.6528812148526,0
2025-03-21,306968.76077155257,224.07278442382812,19.280000686645508,3766.6528812148526,0
2025-03-24,328972.839276805,229.9145965576172,17.479999542236328,3766.6528812148526,0
2025-03-25,325292.9729838872,228.93763732910156,17.149999618530273,3766.6528812148526,0
2025-03-26,296605.005264842,221.3213348388672,18.329999923706055,3766.6528812148526,0
2025-03-27,279530.96688776516,217.07455444335935,18.690000534057617,4020.466515089271,0
2025-03-28,257166.32438072487,211.51185607910156,21.649999618530273,4020.466515089271,0
2025-03-31,254620.95745492502,210.81402587890625,22.280000686645508,3647.544811169583,0
2025-04-01,258329.9477231187,211.83087158203125,21.770000457763672,3647.544811169583,0
2025-04-02,264147.8974637373,213.4259033203125,21.510000228881836,3647.544811169583,0
2025-04-03,196804.95667901507,194.96336364746097,30.020000457763672,3647.544811169583,0
2025-04-04,152215.11721165944,180.2391662597656,45.310001373291016,3028.3375245035904,0
2025-04-07,162570.45549038087,184.32644653320312,46.97999954223633,2533.5522856161497,0
2025-04-08,150068.2703019134,179.3917999267578,52.33000183105469,2533.5522856161497,0
2025-04-09,227324.90304375804,210.176025390625,33.619998931884766,2509.6175582693863,0
2025-04-10,190748.11554640054,195.60137939453125,40.720001220703125,2509.6175582693863,0
2025-04-11,205622.17270832288,200.685546875,37.560001373291016,2925.5639628439185,0
2025-04-14,206497.12775092147,200.984619140625,30.88999938964844,2925.5639628439185,0
2025-04-15,210317.73500989302,202.29055786132812,30.1200008392334,2925.5639628439185,0
2025-04-16,185323.4389228527,193.7471466064453,32.63999938964844,2925.5639628439185,0
2025-04-17,180117.00777930542,191.9327850341797,29.649999618530273,2869.5664762376578,0
2025-04-21,166671.8698328418,187.2473602294922,33.81999969482422,2869.5664762376578,0
2025-04-22,177506.46773857268,191.3047332763672,30.56999969482422,2670.347976525284,0
2025-04-23,196167.56968762327,198.29299926757812,28.450000762939453,2670.347976525284,0
2025-04-24,222947.93767662637,208.32179260253903,26.469999313354492,2670.347976525284,0
2025-04-25,230934.12637753907,211.31248474121097,24.84000015258789,2670.347976525284,0
2025-04-28,227420.16749241424,209.99656677246097,25.149999618530273,2670.347976525284,0
2025-04-29,226461.81506919838,209.63768005371097,24.170000076293945,2670.347976525284,0
2025-04-30,229097.28423304192,210.62461853027344,24.700000762939453,2670.347976525284,0
2025-05-01,231812.61609882017,211.64146423339844,24.600000381469727,2670.347976525284,0
2025-05-02,249728.30566562965,218.3505859375,22.68000030517578,2670.347976525284,0
2025-05-05,245948.15135614813,216.9349822998047,23.63999938964844,2670.347976525284,0
2025-05-06,240570.78375425003,214.92124938964844,24.760000228881836,2670.347976525284,0
2025-05-07,252363.7340831968,219.33750915527344,23.549999237060547,2670.347976525284,0
2025-05-08,257501.51357929094,221.2615203857422,22.479999542236328,2670.347976525284,0
2025-05-09,261361.48984443067,222.70701599121097,21.899999618530273,2670.347976525284,0
2025-05-12,298657.04567770247,236.6735687255859,18.38999938964844,2670.347976525284,0
2025-05-13,320352.84880771703,244.79827880859375,18.219999313354492,2670.347976525284,0
2025-05-14,326821.6869181476,247.2207489013672,18.6200008392334,2670.347976525284,0
2025-05-15,324532.3166268718,246.36341857910156,17.829999923706055,2670.347976525284,0
2025-05-16,322642.2598452693,245.65562438964844,17.239999771118164,2670.347976525284,0
2025-05-19,321550.7893367369,245.24688720703125,18.13999938964844,2670.347976525284,0
2025-05-20,320299.593424335,244.77833557128903,18.09000015258789,2670.347976525284,0
2025-05-21,309465.0362648807,240.72097778320312,20.8700008392334,2670.347976525284,0
2025-05-22,307708.0568223183,240.06301879882812,20.280000686645508,2670.347976525284,0
2025-05-23,298736.90837963717,236.70347595214844,22.290000915527344,2670.347976525284,0
2025-05-27,318782.24283385323,244.21011352539065,18.959999084472656,2670.347976525284,0
2025-05-28,311834.2692580911,241.60821533203125,19.309999465942383,2670.347976525284,0
2025-05-29,316413.0098406427,243.3228759765625,19.18000030517578,2670.347976525284,0
2025-05-30,304886.25493605266,239.0063018798828,18.56999969482422,2670.347976525284,0
2025-06-02,314336.62033661816,242.54530334472656,18.36000061035156,2670.347976525284,0
2025-06-03,328951.3318055541,248.0182647705078,17.690000534057617,2670.347976525284,0
2025-06-04,336831.0504859791,250.96908569335935,17.610000610351562,2670.347976525284,0
2025-06-05,335633.1099569594,250.52047729492188,18.479999542236328,2670.347976525284,0
2025-06-06,339439.8715849936,251.946044921875,16.770000457763672,2670.347976525284,0
2025-06-09,350700.349572674,256.16290283203125,17.15999984741211,2670.347976525284,0
2025-06-10,364303.57547384157,261.257080078125,16.950000762939453,2670.347976525284,0
2025-06-11,363797.75119740446,261.0676574707031,17.260000228881836,2670.347976525284,0
2025-06-12,367178.5512509362,262.3337097167969,18.020000457763672,2670.347976525284,0
2025-06-13,350780.21227460867,256.19281005859375,20.81999969482422,2670.347976525284,0
2025-06-16,376946.55753959,262.5630187988281,19.11000061035156,4107.61190598263,0
2025-06-17,369616.7116234974,260.778564453125,21.600000381469727,4107.61190598263,0
2025-06-18,373711.53738402075,261.77545166015625,20.13999938964844,4107.61190598263,0
2025-06-20,364211.43130776344,259.462646484375,20.6200008392334,4107.61190598263,0
2025-06-23,370968.0317024309,261.1075439453125,19.829999923706055,4107.61190598263,0
2025-06-24,410360.64161011647,270.69769287109375,17.479999542236328,4107.61190598263,0
2025-06-25,425347.88440392073,274.3463439941406,16.760000228881836,4107.61190598263,0
2025-06-26,433537.6612793346,276.34014892578125,16.59000015258789,4107.61190598263,0
2025-06-27,438533.40887726936,277.5563659667969,16.31999969482422,4107.61190598263,0
2025-06-30,440416.98359953787,278.0149230957031,16.729999542236328,4107.61190598263,0
2025-07-01,427968.5428056075,274.9843444824219,16.829999923706055,4107.61190598263,0
2025-07-02,450121.79335751117,280.3775634765625,16.639999389648438,4107.61190598263,0
2025-07-03,459826.7284698518,282.740234375,16.3799991607666,4107.61190598263,0
2025-07-07,444020.5455948163,278.8922119140625,17.790000915527344,4107.61190598263,0
2025-07-08,459253.4829484266,282.6006774902344,16.809999465942383,4107.61190598263,0
2025-07-09,467197.56526403443,284.53466796875,15.9399995803833,4107.61190598263,0
2025-07-10,475796.6241485131,286.62811279296875,15.779999732971191,4107.61190598263,0
2025-07-11,475673.77686861006,286.59820556640625,16.399999618530273,4107.61190598263,0
2025-07-14,466788.03254623525,284.4349670410156,17.200000762939453,4107.61190598263,0
2025-07-15,489227.84318166785,289.89794921875,17.3799991607666,4107.61190598263,0
2025-07-16,483003.6227847027,288.3826599121094,17.15999984741211,4107.61190598263,0
2025-07-17,492954.127102482,290.80511474609375,16.520000457763672,4107.61190598263,0
2025-07-18,487221.4211794963,289.40948486328125,16.40999984741211,4107.61190598263,0
2025-07-21,488040.3612607275,289.6088562011719,16.649999618530273,4107.61190598263,0
2025-07-22,466992.73622795125,284.48480224609375,16.5,4107.61190598263,0
2025-07-23,472070.3402276989,285.720947265625,15.369999885559082,4107.61190598263,0
2025-07-24,476943.2405457306,286.9072570800781,15.390000343322754,4107.61190598263,0
2025-07-25,475673.77686861006,286.59820556640625,14.93000030517578,4107.61190598263,0
2025-07-28,491725.77965781884,290.5060729980469,15.029999732971191,4107.61190598263,0
2025-07-29,497827.02742051374,291.9914245605469,15.979999542236328,4107.61190598263,0
2025-07-30,511585.9227696548,295.3410339355469,15.479999542236328,4107.61190598263,0
2025-07-31,480956.20990444097,287.88421630859375,16.719999313354492,4107.61190598263,0
2025-08-01,456823.5357905849,283.0692138671875,20.3799991607666,5011.975467827172,0
2025-08-04,488001.24133901496,289.28985595703125,17.520000457763672,5011.975467827172,0
2025-08-05,472562.28285064193,286.2094421386719,17.850000381469727,5011.975467827172,0
2025-08-06,470163.9742771699,285.7309265136719,16.770000457763672,5011.975467827172,0
2025-08-07,492647.81124676403,290.2169494628906,16.56999969482422,5011.975467827172,0
2025-08-08,504689.2169071693,292.6194763183594,15.149999618530272,5011.975467827172,0
2025-08-11,504039.62401740305,292.4898681640625,16.25,5011.975467827172,0
2025-08-12,537515.7595998613,299.1690979003906,14.729999542236328,5011.975467827172,0
2025-08-13,543411.6524940976,300.345458984375,14.489999771118164,5011.975467827172,0
2025-08-14,546609.295289825,300.98345947265625,14.829999923706056,5011.975467827172,0
2025-08-15,515281.695455553,294.73291015625,15.09000015258789,5011.975467827172,0
2025-08-18,521608.29388075764,295.93914794921875,14.989999771118164,5244.9015128549545,0
2025-08-19,490288.86260872876,289.9677429199219,15.56999969482422,5244.9015128549545,0
2025-08-20,480630.3660893048,288.06365966796875,15.6899995803833,5072.517973947137,0
2025-08-21,473045.11887484527,286.56829833984375,16.600000381469727,5072.517973947137,0
2025-08-22,504296.182597455,292.7291564941406,14.220000267028809,5072.517973947137,0
2025-08-25,505712.14701114193,293.00830078125,14.789999961853027,5072.517973947137,0
2025-08-26,520022.722087483,295.8294982910156,14.619999885559082,5072.517973947137,0
2025-08-27,524624.3355302794,296.7366638183594,14.850000381469728,5072.517973947137,0
2025-08-28,530793.6183310519,297.952880859375,14.43000030517578,5072.517973947137,0
2025-08-29,487356.00355311343,289.3895568847656,15.359999656677246,5072.517973947137,0
2025-09-02,468166.616952348,285.59136962890625,17.170000076293945,5052.248693416166,0
2025-09-03,467914.6829202117,285.54150390625,16.350000381469727,5052.248693416166,0
2025-09-04,485190.0492792758,288.9608459472656,15.300000190734863,5052.248693416166,0
2025-09-05,502415.30636022234,292.3702697753906,15.18000030517578,5052.248693416166,0
2025-09-08,518733.6625984358,295.6001892089844,15.109999656677246,5052.248693416166,0
2025-09-09,525230.9086903718,296.8861999511719,15.039999961853027,5052.248693416166,0
2025-09-10,540441.3102438047,299.8968200683594,15.350000381469728,5052.248693416166,0
2025-09-11,556054.7445756982,302.9872131347656,14.710000038146973,5052.248693416166,0
2025-09-12,558019.1824603055,303.37603759765625,14.760000228881836,5052.248693416166,0
2025-09-15,572373.4091787001,306.2171936035156,15.6899995803833,5052.248693416166,0
2025-09-16,572574.7713855361,306.2570495605469,16.360000610351562,5052.248693416166,0
2025-09-17,562703.0894139581,304.3031311035156,15.720000267028809,5052.248693416166,0
2025-09-18,621731.8190365894,315.9867858886719,15.699999809265137,5052.248693416166,0
2025-09-19,615385.6716909775,314.7306823730469,15.449999809265137,5052.248693416166,0
2025-09-22,647922.0114287749,321.170654296875,16.100000381469727,5052.248693416166,0
2025-09-23,645554.8491304956,320.7021179199219,16.639999389648438,5052.248693416166,0
2025-09-24,642583.1376645255,320.1139221191406,16.18000030517578,5052.248693416166,0
2025-09-25,642331.3578147835,320.0640869140625,16.739999771118164,5052.248693416166,0
2025-09-26,646159.244115792,320.8217468261719,15.289999961853027,5052.248693416166,0
2025-09-29,650389.8548304723,321.65911865234375,16.1200008392334,5052.248693416166,0
2025-09-30,669025.1099064533,325.3476257324219,16.280000686645508,5052.248693416166,0
2025-10-01,705943.3132876493,332.6549072265625,16.290000915527344,5052.248693416166,0
2025-10-02,728859.7509036111,337.1907958984375,16.6299991607666,5052.248693416166,0
2025-10-03,721002.6160947583,335.6356201171875,16.649999618530273,5052.248693416166,0
2025-10-06,754747.7458031485,342.3148498535156,16.3700008392334,5052.248693416166,0
2025-10-07,722866.2186935535,336.0044860839844,17.239999771118164,5052.248693416166,0
2025-10-08,768296.2153294106,344.99652099609375,16.299999237060547,5052.248693416166,0
2025-10-09,763964.6151465238,344.13916015625,16.43000030517578,5052.248693416166,0
2025-10-10,663887.9067138283,324.330810546875,21.65999984741211,5052.248693416166,0
2025-10-13,752102.8920532742,338.69610595703125,19.030000686645508,6140.840325293834,0
2025-10-14,713841.8286934936,332.46551513671875,20.809999465942383,6140.840325293834,0
2025-10-15,764530.1852811554,340.7198181152344,20.63999938964844,6140.840325293834,0
2025-10-16,773835.1475562863,342.2350769042969,25.309999465942383,6140.840325293834,0
2025-10-17,770957.9404788255,341.76654052734375,20.780000686645508,6140.840325293834,0
2025-10-20,797832.7374664075,346.1429443359375,18.229999542236328,6140.840325293834,0
2025-10-21,786078.7852812748,344.2288818359375,17.8700008392334,6140.840325293834,0
2025-10-22,745062.8893781037,337.5496826171875,18.600000381469727,6140.840325293834,0
2025-10-23,783017.9227009213,343.7304382324219,17.299999237060547,6140.840325293834,0
