date,equity
2025-07-07,528481.0300301972
2025-07-08,544664.7738046113
2025-07-09,553104.7082528535
2025-07-10,562240.5014657441
2025-07-11,562109.9863290254
2025-07-14,552669.6134042207
2025-07-15,576510.0676278535
2025-07-16,569897.3450936738
2025-07-17,580468.9379891816
2025-07-18,574378.4091805879
2025-07-21,575248.4656991425
2025-07-22,552887.0942391816
2025-07-23,558281.631104416
2025-07-24,563458.6871346894
2025-07-25,562109.9863290254
2025-07-28,579163.919800705
2025-07-29,585645.994019455
2025-07-30,600263.689331955
2025-07-31,567722.1372079316
2025-08-01,546709.4665536347
2025-08-04,573856.3486337129
2025-08-05,560413.4227303925
2025-08-06,558325.1805428925
2025-08-07,577902.1846932832
2025-08-08,588386.8118905488
2025-08-11,587821.2019051972
2025-08-12,616969.3604745332
2025-08-13,622103.000245041
2025-08-14,624887.2343759004
2025-08-15,597609.8371591035
2025-08-18,602873.8588876191
2025-08-19,576814.6473397675
2025-08-20,568505.2280282441
2025-08-21,561979.4711923066
2025-08-22,588865.4561776582
2025-08-25,590083.6418466035
2025-08-26,602395.3477792207
2025-08-27,606354.2181405488
2025-08-28,611661.789307541
2025-08-29,574291.4434823457
2025-09-02,557716.1542977754
2025-09-03,557498.5402841035
2025-09-04,572420.5489510957
2025-09-05,587299.2745370332
2025-09-08,601394.6429452363
2025-09-09,607006.7938241425
2025-09-10,620145.1400155488
2025-09-11,633631.6153573457
2025-09-12,635328.4453134004
2025-09-15,647727.2501229707
2025-09-16,647901.181519455
2025-09-17,639374.2813729707
2025-09-18,690361.7508553925
2025-09-19,684880.115113205
2025-09-22,712984.152588791
2025-09-23,710939.4598397675
2025-09-24,708372.5733651582
2025-09-25,708155.0925301972
2025-09-26,711461.5203866425
2025-09-29,715115.8110360566
2025-09-30,731212.4559335175
2025-10-01,763101.4323739472
2025-10-02,782896.0505380097
2025-10-03,776109.2634286347
2025-10-06,805257.4219979707
2025-10-07,777718.9945077363
2025-10-08,816960.2348641816
2025-10-09,813218.7121591035
2025-10-10,726775.074463791
2025-10-13,789465.2236337129
2025-10-14,762274.9252938691
2025-10-15,798296.7034921113
2025-10-16,804909.29284758
2025-10-17,802864.6000985566
2025-10-20,821963.2263192597
2025-10-21,813610.2575692597
2025-10-22,784462.2321786347
2025-10-23,811435.0496835175
2025-10-24,839017.1597909394
2025-10-27,877301.111573166
2025-10-28,891092.033448166
2025-10-29,915019.5865487519
2025-10-30,893789.4350594939
2025-10-31,890700.4880380097
2025-11-03,904099.9976815644
2025-11-04,846064.843995041
2025-11-05,875386.9339608613
2025-11-06,838799.5457772675
2025-11-07,825878.6804208222
2025-11-10,872298.1201180879
2025-11-11,838625.4812020722
2025-11-12,858115.5196542207
2025-11-13,811522.1485604707
2025-11-14,812218.273682541
2025-11-17,791857.912354416
2025-11-18,761361.3193368379
2025-11-19,788116.6560067597
2025-11-20,725730.953370041
2025-11-21,730212.017456955
2025-11-24,786724.4057626191
2025-11-25,790596.443604416
2025-11-26,824094.8847665254
2025-11-28,843976.601807541
2025-12-01,846934.9005135957
2025-12-02,875082.3542489472
2025-12-03,896573.6691903535
2025-12-04,884522.8603524631
2025-12-05,896791.2832040254
2025-12-08,914758.5562753144
2025-12-09,916716.2833260957
2025-12-10,938903.7233895722
2025-12-11,924938.7369393769
2025-12-12,851981.4414071504
2025-12-15,846673.8702401582
2025-12-16,842497.3858651582
2025-12-17,787246.4663094941
2025-12-18,822093.7414559785
2025-12-19,861160.9172372285
2025-12-22,881126.2705087129
2025-12-23,896225.6732186738
2025-12-24,900633.3558358613
2025-12-26,908008.3933114472
2025-12-29,900807.8199471894
2025-12-30,896880.2465829316
2025-12-31,883002.7585458222
2026-01-02,940476.5639657439
2026-01-05,959198.1612557832
2026-01-06,1002969.0759286347
2026-01-07,991622.6492928925
2026-01-08,965264.1851815644
2026-01-09,1009951.5025643769
2026-01-12,1016235.6732186738
2026-01-13,1020032.33191008
2026-01-14,1006154.8438729707
2026-01-15,1041328.6732186738
2026-01-16,1058697.4411630097
2026-01-20,1015057.4411630097
2026-01-21,1065417.905274338
2026-01-22,1069301.9292001189
2026-01-23,1057388.1612557832
2026-01-26,1051845.9292001189
2026-01-27,1088634.4172372285
2026-01-28,1129568.7585458222
2026-01-29,1133452.6492928925
2026-01-30,1072094.8199471894
